Customer_ID,Last_Purchase_Date,Days_Since_Last_Purchase,Churn,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Total_Revenue,Avg_Order_Value,Total_Orders,Avg_Basket_Size,Monthly_Spend,CLV,Repeat_Purchase_Rate,Weekend_Ratio,Quarterly_Spend,Customer_Age,Loyalty_Score,Gender_Female,Gender_Male,Gender_Other,Country_Australia,Country_Canada,Country_France,Country_Germany,Country_India,Country_UAE,Country_UK,Country_USA,Preferred_Category_Beauty,Preferred_Category_Books,Preferred_Category_Clothing,Preferred_Category_Electronics,Preferred_Category_Grocery,Preferred_Category_Home & Kitchen,Preferred_Category_Sports,Preferred_Category_Toys,Preferred_Payment_COD,Preferred_Payment_Credit Card,Preferred_Payment_Debit Card,Preferred_Payment_Net Banking,Preferred_Payment_UPI,Preferred_Payment_Wallet,Cluster,Segment,PCA1,PCA2
C02461,2024-12-17,14,0,14,5,3870.21,3,2,1,6,3870.21,774.0419999999999,5,3.4,1548.0839999999996,322.5175,1,0.0,3870.21,63.0,5.3,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2,At-Risk Customers,-1.1999038957988644,0.6988193928084001
C02462,2024-12-10,21,0,21,3,8576.01,3,2,2,7,8576.01,2858.67,3,6.0,3524.387671232877,714.6675,1,0.3333333333333333,8576.01,44.0,7.1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,2,At-Risk Customers,-1.0235940865294546,1.5916704596329483
C02463,2024-12-06,25,0,25,12,21663.04,2,4,4,10,21663.04,1805.253333333333,12,4.666666666666667,8023.348148148148,1805.253333333333,1,0.4166666666666667,21663.04,46.0,5.5,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,4,Loyal Customers,0.5410232880803744,0.7513906573673848
C02464,2024-12-29,2,0,2,14,35326.27,5,4,5,14,35326.27,2523.305,14,5.857142857142857,13083.8037037037,2943.855833333333,1,0.5,35326.27,64.0,6.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1,VIP Customers,1.732374354402422,0.9703776461317268
C02465,2024-06-13,201,1,201,5,5410.08,1,2,2,5,5410.08,1082.016,5,4.2,466.38620689655176,450.84,1,0.0,,45.0,2.4,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,3,New Customers,-1.727909291717483,-0.7711418979071463
C02466,2024-12-09,22,0,22,15,26610.56,2,4,4,10,26610.56,1774.0373333333334,15,5.133333333333334,10367.750649350648,2217.5466666666666,1,0.2,26610.56,52.0,3.8,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,4,Loyal Customers,1.107302951493696,-0.11471599242594858
C02467,2024-12-19,12,0,12,5,12549.69,3,2,3,8,12549.69,2509.938,5,6.2,4377.798837209302,1045.8075,1,0.8,12549.69,25.0,3.6,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,3,New Customers,-0.5972194226194696,-0.1734411595492663
C02468,2024-08-19,134,1,134,4,6791.18,2,2,2,6,6791.18,1697.795,4,4.5,411.5866666666667,565.9316666666666,1,0.25,,33.0,3.4,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,3,New Customers,-1.477321282726777,-0.2676635733821415
C02469,2024-12-25,6,0,6,20,32505.1,4,5,4,13,32505.1,1625.255,20,5.1,11208.655172413795,2708.758333333333,1,0.3,32505.1,59.0,4.1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1,VIP Customers,1.94985138291018,0.018937327719385912
C02470,2024-12-27,4,0,4,20,35482.55,4,5,5,14,35482.55,1774.1275,20,5.4,12235.362068965518,2956.879166666667,1,0.2,35482.55,53.0,0.9,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,4,Loyal Customers,2.1370309685710382,-1.5922370119987221
C02471,2024-12-23,8,0,8,17,29858.1,3,4,4,11,29858.1,1756.358823529412,17,5.352941176470588,10663.607142857143,2488.175,1,0.2941176470588235,29858.1,47.0,6.4,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,1,VIP Customers,1.5544250215175486,1.1806302441056098
C02472,2024-12-28,3,0,3,14,26836.09,4,4,4,12,26836.09,1916.8635714285715,14,4.5,9361.426744186045,2236.3408333333336,1,0.3571428571428571,26836.09,35.0,6.5,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,4,Loyal Customers,1.1353535282169605,1.240605086970009
C02473,2024-12-28,3,0,3,17,39255.2526,4,4,5,13,39255.2526,2309.132505882353,17,5.588235294117647,13854.79503529412,3271.2710500000003,1,0.5294117647058824,39255.2526,19.0,1.4,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1,VIP Customers,2.1873899241861876,-1.3476598362011671
C02474,2024-12-23,8,0,8,17,40937.6626,3,4,5,12,40937.6626,2408.0978,17,5.294117647058823,15162.097259259255,3411.4718833333327,1,0.2941176470588235,40937.6626,66.0,3.1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,VIP Customers,2.30513660654009,-0.49952025826638635
C02475,2024-12-24,7,0,7,18,37894.16,3,5,5,13,37894.16,2105.231111111111,18,5.0,13066.951724137933,3157.846666666667,1,0.2222222222222222,37894.16,30.0,5.9,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1,VIP Customers,2.193886555829557,0.910608476171463
C02476,2024-12-16,15,0,15,4,8589.849999999999,3,2,2,7,8589.849999999999,2147.4625,4,4.5,3181.425925925925,715.8208333333332,1,0.25,8589.849999999999,21.0,1.5,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,3,New Customers,-0.9796497428329848,-1.2165642712272018
C02477,2024-12-12,19,0,19,18,31777.8226,3,5,4,12,31777.8226,1765.4345888888888,18,4.5,11485.959975903614,2648.151883333333,1,0.2777777777777778,31777.8226,43.0,1.1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,4,Loyal Customers,1.6799522920012353,-1.4827152316512318
C02478,2024-04-23,252,1,252,2,4793.9400000000005,1,1,1,3,4793.9400000000005,2396.9700000000003,2,6.0,559.6038910505837,399.495,1,0.0,,42.0,4.5,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,0,Lost Customers,-2.1419031244683535,0.2823390722220863
C02479,2024-02-19,316,1,316,2,6838.23,1,1,2,4,6838.23,3419.115,2,5.5,537.0337696335079,569.8525,1,0.0,,47.0,3.4,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,Lost Customers,-2.2166658985727636,-0.27814439228037624
C02480,2024-12-28,3,0,3,21,41117.35,4,5,5,14,41117.35,1957.969047619048,21,5.047619047619048,14343.261627906975,3426.445833333333,1,0.3809523809523809,41117.35,28.0,6.2,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1,VIP Customers,2.66014433073256,1.051319543446044
C02481,2024-02-03,332,1,332,1,2131.5,1,1,1,3,2131.5,2131.5,1,3.0,192.60542168674695,177.625,0,1.0,,24.0,,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,Lost Customers,-2.7059938487922586,-1.97220529974985
C02482,2024-09-09,113,1,113,5,8197.93,2,2,2,6,8197.93,1639.586,5,3.8,721.225513196481,683.1608333333334,1,0.2,,48.0,4.7,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2,At-Risk Customers,-1.2233790804789495,0.3814380870402712
C02483,2024-02-20,315,1,315,2,1229.02,1,1,1,3,1229.02,614.51,2,5.5,73.59401197604791,102.41833333333332,1,0.0,,61.0,5.2,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,Lost Customers,-2.5922845578126315,0.6373651894219775
C02484,2024-11-29,32,0,32,10,18154.9078,2,3,3,8,18154.9078,1815.49078,10,4.6,6724.039925925925,1512.9089833333337,1,0.3,18154.9078,27.0,2.5,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,4,Loyal Customers,0.09472795918552264,-0.7434443101326095
C02485,2024-02-10,325,1,325,4,9891.14,1,2,2,5,9891.14,2472.785,4,6.5,567.3694072657744,824.2616666666665,1,0.25,,56.0,4.8,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,Lost Customers,-1.869236171085717,0.4144650780781833
C02486,2023-10-05,453,1,453,1,178.11,1,1,1,3,178.11,178.11,1,1.0,11.795364238410595,14.8425,0,0.0,,30.0,2.9,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0,Lost Customers,-3.211977807906667,-0.5216946304045963
C02487,2024-12-31,0,0,0,22,47510.62,5,5,5,15,47510.62,2159.5736363636365,22,5.5,17596.525925925926,3959.218333333333,1,0.2272727272727272,47510.62,48.0,4.9,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,VIP Customers,3.1830681217927292,0.3841147229205416
C02488,2024-08-26,127,1,127,4,12050.47,2,2,3,7,12050.47,3012.6175000000003,4,4.5,794.5364835164836,1004.2058333333334,1,0.25,,24.0,4.9,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2,At-Risk Customers,-1.0701795237578995,0.47273611302014473
C02489,2024-08-08,145,1,145,3,4813.33,2,2,1,5,4813.33,1604.4433333333334,3,4.333333333333333,303.9997894736842,401.11083333333335,1,0.3333333333333333,,66.0,2.0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,3,New Customers,-1.739796456784615,-0.9649227680132481
C02490,2024-12-30,1,0,1,5,9780.41,5,2,2,9,9780.41,1956.082,5,5.8,4019.346575342465,815.0341666666667,1,0.4,9780.41,59.0,6.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,2,At-Risk Customers,-0.7346092711890312,1.0370056260265526
C02491,2024-12-20,11,0,11,8,11872.55,3,3,3,9,11872.55,1484.06875,8,3.875,4508.56329113924,989.3791666666666,1,0.375,11872.55,59.0,2.8,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,3,New Customers,-0.4256390198584531,-0.5754480595468372
C02492,2024-12-25,6,0,6,7,12971.49,4,3,3,10,12971.49,1853.07,7,5.714285714285714,4688.490361445783,1080.9575,1,0.1428571428571428,12971.49,53.0,3.5,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,3,New Customers,-0.3999446348231916,-0.2258414635479306
C02493,2024-12-31,0,0,0,22,51199.7578,5,5,5,15,51199.7578,2327.261718181818,22,5.5,17454.46288636364,4266.646483333333,1,0.3636363636363636,51199.7578,37.0,4.4,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,VIP Customers,3.438489482830845,0.12490507027644084
C02494,2024-12-29,2,0,2,14,22201.8,5,4,4,13,22201.8,1585.8428571428572,14,4.928571428571429,7568.795454545455,1850.15,1,0.3571428571428571,22201.8,21.0,4.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,4,Loyal Customers,0.7892405175692311,-0.0020927880104087515
C02495,2024-12-24,7,0,7,7,10683.6278,3,3,3,9,10683.6278,1526.2325428571428,7,4.142857142857143,3684.009586206897,890.3023166666667,1,0.2857142857142857,10683.6278,24.0,1.8,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,3,New Customers,-0.5799334431596012,-1.072980755920761
C02496,2024-12-21,10,0,10,13,34218.27,3,4,4,11,34218.27,2632.174615384615,13,5.769230769230769,11799.403448275862,2851.5225,1,0.3076923076923077,34218.27,18.0,4.9,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1,VIP Customers,1.54372113235484,0.4217245874176849
C02497,2024-08-18,135,1,135,5,10489.09,2,2,2,6,10489.09,2097.818,5,4.8,629.3453999999999,874.0908333333334,1,0.6,,61.0,4.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,3,New Customers,-1.1400734464425808,0.023721331959779948
C02498,2024-12-14,17,0,17,11,25416.26,3,4,4,11,25416.26,2310.569090909091,11,5.727272727272728,8866.137209302326,2118.0216666666665,1,0.2727272727272727,25416.26,62.0,4.2,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,4,Loyal Customers,0.7453245696792716,0.09229758927128967
C02499,2024-12-20,11,0,11,16,37266.47,3,4,5,12,37266.47,2329.154375,16,5.25,12850.506896551726,3105.5391666666665,1,0.25,37266.47,59.0,6.1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1,VIP Customers,1.9895389564518007,1.013755142493708
C02500,2024-12-30,1,0,1,16,31645.69,5,4,4,13,31645.69,1977.855625,16,5.5625,11169.06705882353,2637.1408333333334,1,0.3125,31645.69,64.0,4.1,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,4,Loyal Customers,1.6078268531058872,0.02462364752790452
C02501,2023-12-31,366,1,366,1,2918.36,1,1,1,3,2918.36,2918.36,1,4.0,239.2098360655738,243.19666666666663,0,1.0,,30.0,3.6,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0,Lost Customers,-2.7286500222250405,-0.17128744438556542
C02502,2024-12-25,6,0,6,11,23720.75,4,4,4,12,23720.75,2156.431818181818,11,6.090909090909091,8372.029411764706,1976.7291666666663,1,0.2727272727272727,23720.75,39.0,4.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,4,Loyal Customers,0.6599035626146437,-0.003336325864207844
C02503,2024-04-01,274,1,274,1,1845.68,1,1,1,3,1845.68,1845.68,1,8.0,202.08175182481756,153.80666666666667,0,0.0,,38.0,7.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0,Lost Customers,-2.473099918604777,1.5419940510960612
C02504,2024-12-27,4,0,4,9,20275.47,4,3,3,10,20275.47,2252.83,9,5.666666666666667,7328.483132530121,1689.6225,1,0.2222222222222222,20275.47,39.0,3.5,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,4,Loyal Customers,0.2701897881701294,-0.24425695093755054
C02505,2024-12-29,2,0,2,4,11038.57,5,2,3,10,11038.57,2759.6425,4,6.0,8278.9275,919.8808333333332,1,0.5,11038.57,45.0,4.5,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,At-Risk Customers,-0.7373244058656934,0.28279952299465166
C02506,2024-12-22,9,0,9,14,34727.3,3,4,5,12,34727.3,2480.5214285714287,14,6.071428571428571,12114.174418604653,2893.941666666667,1,0.5,34727.3,26.0,0.1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,4,Loyal Customers,1.6135425678293345,-1.9868764100367604
C02507,2024-11-30,31,0,31,5,9722.23,2,2,2,6,9722.23,1944.446,5,3.6,3556.913414634146,810.1858333333333,1,0.2,9722.23,43.0,0.2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,3,New Customers,-0.8894564927462993,-1.872882182871389
C02508,2024-10-02,90,1,90,5,7651.24,2,2,2,6,7651.24,1530.248,5,5.0,442.2682080924855,637.6033333333334,1,0.0,1427.02,26.0,7.1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,2,At-Risk Customers,-1.1649896065437007,1.5875486496977418
C02509,2024-12-28,3,0,3,18,34746.91,4,5,5,14,34746.91,1930.383888888889,18,5.0,11981.693103448277,2895.5758333333333,1,0.5,34746.91,32.0,2.2,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,4,Loyal Customers,1.9514159515154066,-0.9369860663780016
